latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
45.02636,7.6863356,253.0,3600,Europe/Berlin,GMT+1

time,temperature_2m (°C),global_tilted_irradiance (W/m²),diffuse_radiation (W/m²),direct_normal_irradiance (W/m²),shortwave_radiation (W/m²),wind_speed_10m (m/s),cloud_cover (%),cloud_cover_low (%),cloud_cover_mid (%),cloud_cover_high (%)
2022-11-14T01:00,8.3,0.0,0.0,0.0,0.0,1.30,100,38,100,100
2022-11-14T02:00,8.6,0.0,0.0,0.0,0.0,1.57,100,1,100,100
2022-11-14T03:00,8.4,0.0,0.0,0.0,0.0,1.99,100,12,100,100
2022-11-14T04:00,8.4,0.0,0.0,0.0,0.0,2.14,100,37,100,100
2022-11-14T05:00,8.4,0.0,0.0,0.0,0.0,2.06,100,23,100,100
2022-11-14T06:00,8.4,0.0,0.0,0.0,0.0,2.02,100,64,100,100
2022-11-14T07:00,8.4,0.0,0.0,0.0,0.0,1.42,100,77,91,100
2022-11-14T08:00,8.4,3.0,3.0,0.0,3.0,1.44,100,100,100,100
2022-11-14T09:00,8.7,20.0,20.0,0.0,20.0,2.20,100,100,100,98
2022-11-14T10:00,9.0,54.0,54.0,0.0,54.0,2.14,100,100,100,100
2022-11-14T11:00,9.4,76.0,76.0,0.0,76.0,2.00,100,100,100,90
2022-11-14T12:00,9.6,114.0,109.0,11.5,114.0,1.75,100,100,100,97
2022-11-14T13:00,9.6,106.0,106.0,0.0,106.0,2.34,100,98,97,83
2022-11-14T14:00,10.0,146.0,125.0,51.2,146.0,1.58,100,100,90,0
2022-11-14T15:00,9.6,71.0,69.0,6.0,71.0,1.02,86,83,70,0
2022-11-14T16:00,9.4,59.0,48.0,51.0,59.0,0.22,99,70,54,94
2022-11-14T17:00,8.9,20.0,16.0,36.3,20.0,0.76,100,40,27,100
2022-11-14T18:00,8.0,0.0,0.0,0.0,0.0,0.50,97,28,17,95
2022-11-14T19:00,7.4,0.0,0.0,0.0,0.0,0.72,100,15,59,100
2022-11-14T20:00,7.7,0.0,0.0,0.0,0.0,0.92,100,10,86,100
2022-11-14T21:00,7.4,0.0,0.0,0.0,0.0,1.14,100,0,57,100
2022-11-14T22:00,8.0,0.0,0.0,0.0,0.0,0.86,89,0,77,72
2022-11-14T23:00,7.8,0.0,0.0,0.0,0.0,0.61,100,1,20,100
2022-11-15T00:00,7.7,0.0,0.0,0.0,0.0,0.73,92,25,40,86
2022-11-15T01:00,7.4,0.0,0.0,0.0,0.0,0.32,100,100,99,100
2022-11-15T02:00,6.6,0.0,0.0,0.0,0.0,0.71,100,100,94,100
2022-11-15T03:00,6.7,0.0,0.0,0.0,0.0,1.03,100,100,100,100
2022-11-15T04:00,6.7,0.0,0.0,0.0,0.0,0.51,100,91,100,98
2022-11-15T05:00,6.6,0.0,0.0,0.0,0.0,0.22,100,100,100,94
2022-11-15T06:00,6.7,0.0,0.0,0.0,0.0,0.64,100,96,100,100
2022-11-15T07:00,6.6,0.0,0.0,0.0,0.0,0.92,100,3,100,100
2022-11-15T08:00,6.8,3.0,3.0,0.0,3.0,1.21,100,55,100,100
2022-11-15T09:00,7.2,34.0,31.0,20.1,34.0,1.30,100,100,100,92
2022-11-15T10:00,7.7,63.0,61.0,7.1,63.0,1.20,100,100,100,100
2022-11-15T11:00,8.1,93.0,89.0,10.6,93.0,0.94,100,100,100,100
2022-11-15T12:00,9.1,151.0,140.0,25.5,151.0,0.32,100,100,100,100
2022-11-15T13:00,7.3,177.0,158.0,43.1,177.0,0.36,100,100,100,100
2022-11-15T14:00,8.6,155.0,139.0,39.4,155.0,0.36,100,100,95,100
2022-11-15T15:00,8.8,112.0,105.0,21.3,112.0,0.14,100,85,43,100
2022-11-15T16:00,8.8,80.0,72.0,37.7,80.0,0.28,99,86,39,89
2022-11-15T17:00,8.1,14.0,13.0,9.2,14.0,0.45,100,100,53,96
2022-11-15T18:00,8.1,0.0,0.0,0.0,0.0,0.67,100,100,63,81
2022-11-15T19:00,7.8,0.0,0.0,0.0,0.0,0.99,100,100,100,100
2022-11-15T20:00,7.7,0.0,0.0,0.0,0.0,1.13,100,100,97,96
2022-11-15T21:00,7.3,0.0,0.0,0.0,0.0,1.27,100,100,100,100
2022-11-15T22:00,7.2,0.0,0.0,0.0,0.0,1.70,100,100,100,100
2022-11-15T23:00,7.1,0.0,0.0,0.0,0.0,1.49,100,90,100,100
2022-11-16T00:00,6.9,0.0,0.0,0.0,0.0,1.36,98,53,65,87
2022-11-16T01:00,6.8,0.0,0.0,0.0,0.0,1.30,100,62,26,100
2022-11-16T02:00,6.2,0.0,0.0,0.0,0.0,1.03,100,100,15,4
2022-11-16T03:00,6.3,0.0,0.0,0.0,0.0,1.27,100,100,10,65
2022-11-16T04:00,6.1,0.0,0.0,0.0,0.0,0.54,78,74,8,10
2022-11-16T05:00,4.8,0.0,0.0,0.0,0.0,1.00,100,99,33,92
2022-11-16T06:00,4.5,0.0,0.0,0.0,0.0,1.36,100,100,4,52
2022-11-16T07:00,4.2,0.0,0.0,0.0,0.0,1.10,100,100,1,0
2022-11-16T08:00,4.9,7.0,5.0,27.8,7.0,0.81,100,100,2,6
2022-11-16T09:00,6.1,95.0,44.0,348.4,95.0,1.08,100,100,0,9
2022-11-16T10:00,8.3,210.0,79.0,474.8,210.0,1.26,18,17,2,0
2022-11-16T11:00,10.2,336.0,72.0,709.9,336.0,1.86,0,0,0,0
2022-11-16T12:00,11.6,405.0,68.0,789.3,405.0,1.28,0,0,0,0
2022-11-16T13:00,12.1,417.0,68.0,797.8,417.0,0.45,0,22,0,0
2022-11-16T14:00,12.8,364.0,89.0,683.1,364.0,0.63,7,6,2,0
2022-11-16T15:00,12.9,287.0,64.0,686.7,287.0,0.73,36,1,0,36
2022-11-16T16:00,12.1,161.0,50.0,530.4,161.0,0.58,28,1,0,28
2022-11-16T17:00,10.4,38.0,18.0,186.8,38.0,1.36,21,0,0,21
2022-11-16T18:00,7.6,0.0,0.0,0.0,0.0,2.11,0,0,0,0
2022-11-16T19:00,9.7,0.0,0.0,0.0,0.0,1.40,0,0,0,0
2022-11-16T20:00,6.6,0.0,0.0,0.0,0.0,2.12,0,0,0,0
2022-11-16T21:00,8.4,0.0,0.0,0.0,0.0,1.30,58,0,0,58
2022-11-16T22:00,5.4,0.0,0.0,0.0,0.0,1.84,100,0,0,100
2022-11-16T23:00,6.2,0.0,0.0,0.0,0.0,0.91,78,0,39,76
2022-11-17T00:00,5.4,0.0,0.0,0.0,0.0,0.64,98,0,70,96
2022-11-17T01:00,4.2,0.0,0.0,0.0,0.0,1.06,100,100,2,100
2022-11-17T02:00,4.6,0.0,0.0,0.0,0.0,0.58,100,100,1,100
2022-11-17T03:00,5.1,0.0,0.0,0.0,0.0,0.82,100,100,6,100
2022-11-17T04:00,4.6,0.0,0.0,0.0,0.0,0.99,100,100,9,100
2022-11-17T05:00,4.7,0.0,0.0,0.0,0.0,0.81,100,100,44,100
2022-11-17T06:00,5.1,0.0,0.0,0.0,0.0,0.42,100,100,65,98
2022-11-17T07:00,5.3,0.0,0.0,0.0,0.0,0.64,100,100,32,73
2022-11-17T08:00,5.1,5.0,4.0,14.3,5.0,0.22,100,100,28,0
2022-11-17T09:00,6.3,59.0,41.0,124.7,59.0,0.50,100,100,5,0
2022-11-17T10:00,7.2,156.0,78.0,286.8,156.0,0.36,100,100,4,0
2022-11-17T11:00,9.4,270.0,107.0,443.0,270.0,0.91,63,59,9,0
2022-11-17T12:00,11.1,359.0,111.0,586.2,359.0,0.51,60,48,22,0
2022-11-17T13:00,11.3,366.0,110.0,590.3,366.0,1.50,61,71,6,0
2022-11-17T14:00,11.4,236.0,111.0,313.3,236.0,1.70,75,72,11,0
2022-11-17T15:00,11.3,169.0,88.0,252.0,169.0,1.84,60,57,6,0
2022-11-17T16:00,10.9,98.0,56.0,203.7,98.0,1.62,73,72,6,0
2022-11-17T17:00,9.2,25.0,16.0,85.2,25.0,1.42,51,25,34,0
2022-11-17T18:00,10.1,0.0,0.0,0.0,0.0,1.04,66,57,22,0
2022-11-17T19:00,9.7,0.0,0.0,0.0,0.0,0.86,68,20,20,50
2022-11-17T20:00,8.8,0.0,0.0,0.0,0.0,0.20,45,10,5,37
2022-11-17T21:00,6.7,0.0,0.0,0.0,0.0,1.03,75,25,66,3
2022-11-17T22:00,6.2,0.0,0.0,0.0,0.0,0.32,100,100,49,70
2022-11-17T23:00,5.3,0.0,0.0,0.0,0.0,1.04,100,100,18,64
2022-11-18T00:00,4.8,0.0,0.0,0.0,0.0,1.03,100,91,94,91
2022-11-18T01:00,7.8,0.0,0.0,0.0,0.0,0.76,100,2,43,100
2022-11-18T02:00,8.1,0.0,0.0,0.0,0.0,0.70,88,34,41,74
2022-11-18T03:00,6.9,0.0,0.0,0.0,0.0,0.92,55,41,23,1
2022-11-18T04:00,6.8,0.0,0.0,0.0,0.0,0.89,34,33,0,1
2022-11-18T05:00,6.1,0.0,0.0,0.0,0.0,1.20,44,40,7,0
2022-11-18T06:00,6.1,0.0,0.0,0.0,0.0,1.06,50,42,13,0
2022-11-18T07:00,5.1,0.0,0.0,0.0,0.0,1.27,100,100,2,0
2022-11-18T08:00,5.9,6.0,4.0,29.3,6.0,0.63,100,100,0,0
2022-11-18T09:00,6.6,88.0,39.0,344.3,88.0,1.30,100,100,0,0
2022-11-18T10:00,8.4,211.0,75.0,507.2,211.0,2.02,75,75,0,0
2022-11-18T11:00,10.8,314.0,96.0,598.8,314.0,1.49,0,0,0,0
2022-11-18T12:00,14.4,410.0,67.0,818.0,410.0,1.43,0,0,0,0
2022-11-18T13:00,17.0,423.0,68.0,825.5,423.0,2.52,0,0,0,0
2022-11-18T14:00,17.4,380.0,67.0,791.3,380.0,2.42,0,0,0,0
2022-11-18T15:00,17.0,292.0,60.0,729.0,292.0,1.12,0,0,0,0
2022-11-18T16:00,14.6,166.0,46.0,590.3,166.0,1.64,10,0,0,10
2022-11-18T17:00,10.8,37.0,16.0,201.5,37.0,1.88,100,0,0,100
2022-11-18T18:00,9.1,0.0,0.0,0.0,0.0,1.93,5,0,0,5
2022-11-18T19:00,6.9,0.0,0.0,0.0,0.0,1.94,23,0,0,23
2022-11-18T20:00,5.7,0.0,0.0,0.0,0.0,1.78,62,0,0,62
2022-11-18T21:00,4.7,0.0,0.0,0.0,0.0,1.84,54,0,0,54
2022-11-18T22:00,3.7,0.0,0.0,0.0,0.0,2.15,71,0,0,71
2022-11-18T23:00,5.5,0.0,0.0,0.0,0.0,1.28,86,0,0,86
2022-11-19T00:00,3.0,0.0,0.0,0.0,0.0,1.64,21,0,0,21
2022-11-19T01:00,4.6,0.0,0.0,0.0,0.0,1.90,61,0,0,4
2022-11-19T02:00,5.2,0.0,0.0,0.0,0.0,0.94,1,0,0,1
2022-11-19T03:00,4.3,0.0,0.0,0.0,0.0,2.10,0,0,0,0
2022-11-19T04:00,2.7,0.0,0.0,0.0,0.0,2.44,0,0,0,0
2022-11-19T05:00,5.3,0.0,0.0,0.0,0.0,1.36,29,0,0,29
2022-11-19T06:00,2.4,0.0,0.0,0.0,0.0,1.60,28,0,0,28
2022-11-19T07:00,2.0,0.0,0.0,0.0,0.0,2.41,28,0,0,28
2022-11-19T08:00,3.9,6.0,4.0,30.1,6.0,1.60,89,0,2,89
2022-11-19T09:00,4.7,92.0,42.0,356.2,92.0,1.10,52,0,0,52
2022-11-19T10:00,7.6,231.0,58.0,654.4,231.0,1.49,4,0,0,4
2022-11-19T11:00,10.2,335.0,66.0,746.6,335.0,1.10,2,2,0,0
2022-11-19T12:00,11.7,386.0,78.0,741.1,386.0,1.70,23,6,0,18
2022-11-19T13:00,12.7,390.0,97.0,687.0,390.0,2.02,13,2,0,0
2022-11-19T14:00,13.0,352.0,90.0,667.9,352.0,1.46,2,2,0,0
2022-11-19T15:00,12.9,288.0,57.0,733.0,288.0,0.76,2,2,0,0
2022-11-19T16:00,12.2,162.0,45.0,583.5,162.0,0.67,0,0,0,0
2022-11-19T17:00,11.2,36.0,16.0,194.4,36.0,0.28,0,0,0,0
2022-11-19T18:00,10.1,0.0,0.0,0.0,0.0,0.14,5,0,0,5
2022-11-19T19:00,9.1,0.0,0.0,0.0,0.0,0.58,3,0,0,3
2022-11-19T20:00,6.2,0.0,0.0,0.0,0.0,1.30,15,0,0,15
2022-11-19T21:00,3.5,0.0,0.0,0.0,0.0,1.58,10,0,0,10
2022-11-19T22:00,3.5,0.0,0.0,0.0,0.0,1.60,0,0,0,0
2022-11-19T23:00,4.4,0.0,0.0,0.0,0.0,0.82,4,4,0,0
2022-11-20T00:00,1.6,0.0,0.0,0.0,0.0,1.60,11,11,0,0
2022-11-20T01:00,1.0,0.0,0.0,0.0,0.0,2.01,24,14,0,0
2022-11-20T02:00,2.8,0.0,0.0,0.0,0.0,1.04,11,11,0,0
2022-11-20T03:00,0.8,0.0,0.0,0.0,0.0,1.84,10,10,0,0
2022-11-20T04:00,1.1,0.0,0.0,0.0,0.0,1.68,9,9,0,0
2022-11-20T05:00,0.3,0.0,0.0,0.0,0.0,1.63,10,10,0,0
2022-11-20T06:00,0.2,0.0,0.0,0.0,0.0,1.80,17,17,0,0
2022-11-20T07:00,2.7,0.0,0.0,0.0,0.0,0.86,36,36,0,0
2022-11-20T08:00,1.6,4.0,3.0,15.5,4.0,1.62,44,44,0,0
2022-11-20T09:00,3.8,87.0,38.0,354.0,87.0,1.12,44,43,1,0
2022-11-20T10:00,6.1,219.0,61.0,606.2,219.0,0.22,34,34,1,0
2022-11-20T11:00,8.4,330.0,68.0,734.7,330.0,0.45,10,10,0,0
2022-11-20T12:00,10.6,400.0,70.0,801.0,400.0,0.63,0,0,0,0
2022-11-20T13:00,11.9,414.0,68.0,817.9,414.0,1.58,0,5,0,0
2022-11-20T14:00,12.4,375.0,67.0,791.8,375.0,1.30,0,0,0,0
2022-11-20T15:00,12.4,285.0,59.0,723.9,285.0,1.14,0,0,0,0
2022-11-20T16:00,11.8,160.0,46.0,576.3,160.0,0.36,6,0,0,6
2022-11-20T17:00,11.1,34.0,15.0,187.1,34.0,0.22,15,0,0,15
2022-11-20T18:00,10.2,0.0,0.0,0.0,0.0,1.08,8,0,0,8
2022-11-20T19:00,8.6,0.0,0.0,0.0,0.0,1.00,22,0,22,0
2022-11-20T20:00,5.8,0.0,0.0,0.0,0.0,2.14,24,0,8,17
2022-11-20T21:00,6.0,0.0,0.0,0.0,0.0,1.43,53,0,53,0
2022-11-20T22:00,3.8,0.0,0.0,0.0,0.0,1.34,39,0,39,0
2022-11-20T23:00,4.9,0.0,0.0,0.0,0.0,1.12,20,1,19,0
2022-11-21T00:00,1.9,0.0,0.0,0.0,0.0,1.61,1,0,1,0
2022-11-21T01:00,2.2,0.0,0.0,0.0,0.0,1.70,7,0,0,0
2022-11-21T02:00,2.8,0.0,0.0,0.0,0.0,1.20,1,1,0,0
2022-11-21T03:00,2.8,0.0,0.0,0.0,0.0,0.32,3,3,0,0
2022-11-21T04:00,2.3,0.0,0.0,0.0,0.0,0.78,1,1,0,0
2022-11-21T05:00,0.1,0.0,0.0,0.0,0.0,0.86,31,0,0,31
2022-11-21T06:00,1.3,0.0,0.0,0.0,0.0,1.30,8,0,0,8
2022-11-21T07:00,0.9,0.0,0.0,0.0,0.0,0.81,1,0,0,1
2022-11-21T08:00,-0.6,4.0,2.0,31.8,4.0,1.28,92,0,0,92
2022-11-21T09:00,1.4,88.0,35.0,388.3,88.0,0.22,100,0,0,100
2022-11-21T10:00,3.2,157.0,120.0,144.0,157.0,0.40,86,0,0,86
2022-11-21T11:00,6.1,292.0,116.0,498.7,292.0,0.91,100,0,0,100
2022-11-21T12:00,7.4,275.0,182.0,227.7,275.0,1.60,100,0,3,100
2022-11-21T13:00,7.9,277.0,202.0,178.7,277.0,1.42,100,0,2,100
2022-11-21T14:00,8.9,261.0,166.0,246.2,261.0,1.00,100,2,50,100
2022-11-21T15:00,8.4,142.0,130.0,38.8,142.0,1.08,100,7,99,100
2022-11-21T16:00,7.6,56.0,55.0,5.1,56.0,1.68,100,25,100,100
2022-11-21T17:00,6.6,7.0,7.0,0.0,7.0,1.41,100,98,100,100
2022-11-21T18:00,6.1,0.0,0.0,0.0,0.0,1.51,100,11,94,100
2022-11-21T19:00,5.8,0.0,0.0,0.0,0.0,1.24,100,22,60,100
2022-11-21T20:00,5.2,0.0,0.0,0.0,0.0,1.36,100,49,57,100
2022-11-21T21:00,4.3,0.0,0.0,0.0,0.0,1.52,100,63,83,100
2022-11-21T22:00,5.8,0.0,0.0,0.0,0.0,2.12,100,100,98,100
2022-11-21T23:00,5.4,0.0,0.0,0.0,0.0,1.73,100,100,100,100
2022-11-22T00:00,4.9,0.0,0.0,0.0,0.0,0.85,100,100,100,100
2022-11-22T01:00,6.0,0.0,0.0,0.0,0.0,1.93,100,100,100,100
2022-11-22T02:00,6.1,0.0,0.0,0.0,0.0,3.98,100,100,100,100
2022-11-22T03:00,5.8,0.0,0.0,0.0,0.0,4.43,100,100,100,100
2022-11-22T04:00,5.6,0.0,0.0,0.0,0.0,3.21,100,100,100,100
2022-11-22T05:00,5.4,0.0,0.0,0.0,0.0,0.95,100,7,100,100
2022-11-22T06:00,5.2,0.0,0.0,0.0,0.0,1.84,100,0,100,100
2022-11-22T07:00,4.9,0.0,0.0,0.0,0.0,2.01,100,0,100,100
2022-11-22T08:00,4.6,1.0,1.0,0.0,1.0,1.36,100,0,100,100
2022-11-22T09:00,4.8,28.0,28.0,0.0,28.0,2.34,100,0,100,100
2022-11-22T10:00,5.4,96.0,93.0,11.8,96.0,2.26,100,0,100,100
2022-11-22T11:00,6.2,129.0,129.0,0.0,129.0,1.52,100,1,100,100
2022-11-22T12:00,7.9,259.0,185.0,182.8,259.0,1.97,100,5,100,100
2022-11-22T13:00,10.1,281.0,202.0,189.8,281.0,1.36,100,8,26,93
2022-11-22T14:00,12.6,343.0,102.0,629.7,343.0,2.76,100,1,52,100
2022-11-22T15:00,12.5,238.0,110.0,417.6,238.0,2.76,98,0,18,98
2022-11-22T16:00,11.0,145.0,60.0,441.0,145.0,3.20,12,2,0,10
2022-11-22T17:00,9.8,31.0,16.0,151.3,31.0,3.91,65,0,0,65
2022-11-22T18:00,9.0,0.0,0.0,0.0,0.0,3.32,86,0,1,86
2022-11-22T19:00,8.1,0.0,0.0,0.0,0.0,3.41,6,3,5,0
2022-11-22T20:00,7.3,0.0,0.0,0.0,0.0,2.77,6,5,5,0
2022-11-22T21:00,6.8,0.0,0.0,0.0,0.0,2.59,2,0,2,0
2022-11-22T22:00,5.6,0.0,0.0,0.0,0.0,2.38,1,0,1,0
2022-11-22T23:00,3.7,0.0,0.0,0.0,0.0,2.42,0,0,0,0
2022-11-23T00:00,3.6,0.0,0.0,0.0,0.0,2.19,0,0,0,0
2022-11-23T01:00,2.2,0.0,0.0,0.0,0.0,2.77,0,0,0,0
2022-11-23T02:00,0.2,0.0,0.0,0.0,0.0,1.92,0,0,0,0
2022-11-23T03:00,1.3,0.0,0.0,0.0,0.0,1.51,0,0,0,0
2022-11-23T04:00,2.1,0.0,0.0,0.0,0.0,1.40,0,0,0,0
2022-11-23T05:00,1.9,0.0,0.0,0.0,0.0,0.51,0,0,0,0
2022-11-23T06:00,0.3,0.0,0.0,0.0,0.0,1.30,1,0,1,0
2022-11-23T07:00,-1.2,0.0,0.0,0.0,0.0,1.84,48,0,3,46
2022-11-23T08:00,0.7,3.0,2.0,16.9,3.0,0.86,88,0,28,86
2022-11-23T09:00,1.6,75.0,41.0,256.2,75.0,1.20,3,0,3,0
2022-11-23T10:00,4.4,217.0,51.0,664.9,217.0,0.82,0,0,0,0
2022-11-23T11:00,7.3,325.0,62.0,760.7,325.0,0.36,6,0,6,0
2022-11-23T12:00,9.6,388.0,66.0,802.1,388.0,1.25,0,0,0,0
2022-11-23T13:00,10.9,400.0,66.0,808.6,400.0,0.70,1,0,1,0
2022-11-23T14:00,11.2,361.0,64.0,782.1,361.0,0.72,0,0,0,0
2022-11-23T15:00,11.0,272.0,57.0,707.7,272.0,0.94,12,0,12,0
2022-11-23T16:00,9.1,153.0,43.0,577.9,153.0,1.42,34,0,33,1
2022-11-23T17:00,6.6,28.0,15.0,132.6,28.0,2.31,29,0,29,0
2022-11-23T18:00,8.9,0.0,0.0,0.0,0.0,1.60,14,0,14,0
2022-11-23T19:00,7.8,0.0,0.0,0.0,0.0,1.33,38,0,38,0
2022-11-23T20:00,4.5,0.0,0.0,0.0,0.0,1.86,36,0,36,0
2022-11-23T21:00,5.7,0.0,0.0,0.0,0.0,0.22,13,0,13,0
2022-11-23T22:00,2.5,0.0,0.0,0.0,0.0,1.48,2,0,2,0
2022-11-23T23:00,2.3,0.0,0.0,0.0,0.0,1.41,0,0,0,0
2022-11-24T00:00,1.7,0.0,0.0,0.0,0.0,1.48,0,0,0,0
2022-11-24T01:00,0.6,0.0,0.0,0.0,0.0,2.02,2,0,0,0
2022-11-24T02:00,0.5,0.0,0.0,0.0,0.0,1.80,0,0,0,0
2022-11-24T03:00,0.8,0.0,0.0,0.0,0.0,1.66,0,0,0,0
2022-11-24T04:00,-0.3,0.0,0.0,0.0,0.0,1.86,0,0,0,0
2022-11-24T05:00,2.0,0.0,0.0,0.0,0.0,0.51,0,0,0,0
2022-11-24T06:00,1.9,0.0,0.0,0.0,0.0,0.78,0,0,0,0
2022-11-24T07:00,-0.9,0.0,0.0,0.0,0.0,1.58,0,0,0,0
2022-11-24T08:00,-0.4,3.0,2.0,17.4,3.0,1.42,0,0,0,0
2022-11-24T09:00,2.5,82.0,30.0,397.5,82.0,2.12,49,0,0,49
2022-11-24T10:00,5.9,213.0,52.0,654.2,213.0,1.77,26,0,0,26
2022-11-24T11:00,8.4,320.0,65.0,745.2,320.0,0.14,71,0,0,71
2022-11-24T12:00,10.6,386.0,70.0,793.8,386.0,0.90,90,0,0,90
2022-11-24T13:00,12.9,396.0,78.0,775.8,396.0,1.75,80,0,0,23
2022-11-24T14:00,13.6,345.0,89.0,679.3,345.0,1.84,39,0,0,39
2022-11-24T15:00,13.1,273.0,59.0,710.5,273.0,2.06,31,0,0,31
2022-11-24T16:00,10.9,150.0,44.0,563.6,150.0,1.66,4,0,0,4
2022-11-24T17:00,7.5,29.0,13.0,165.1,29.0,1.96,18,0,0,18
2022-11-24T18:00,5.9,0.0,0.0,0.0,0.0,1.91,58,0,0,58
2022-11-24T19:00,4.1,0.0,0.0,0.0,0.0,1.81,100,0,1,100
2022-11-24T20:00,3.7,0.0,0.0,0.0,0.0,1.66,100,0,44,100
2022-11-24T21:00,5.5,0.0,0.0,0.0,0.0,0.58,100,0,93,100
2022-11-24T22:00,4.6,0.0,0.0,0.0,0.0,1.30,100,0,83,100
2022-11-24T23:00,4.3,0.0,0.0,0.0,0.0,0.92,100,0,100,99
2022-11-25T00:00,3.9,0.0,0.0,0.0,0.0,0.90,100,0,98,97
2022-11-25T01:00,4.8,0.0,0.0,0.0,0.0,1.34,92,0,94,58
2022-11-25T02:00,3.7,0.0,0.0,0.0,0.0,1.71,100,0,99,86
2022-11-25T03:00,2.9,0.0,0.0,0.0,0.0,1.61,76,0,76,0
2022-11-25T04:00,3.3,0.0,0.0,0.0,0.0,2.00,32,0,32,0
2022-11-25T05:00,4.5,0.0,0.0,0.0,0.0,1.64,14,0,5,9
2022-11-25T06:00,2.2,0.0,0.0,0.0,0.0,2.06,81,1,0,81
2022-11-25T07:00,4.8,0.0,0.0,0.0,0.0,0.98,38,3,0,36
2022-11-25T08:00,4.2,2.0,2.0,0.0,2.0,0.92,3,2,0,1
2022-11-25T09:00,4.1,79.0,31.0,372.1,79.0,1.30,5,0,0,5
2022-11-25T10:00,6.1,202.0,57.0,597.8,202.0,1.42,1,1,0,0
2022-11-25T11:00,8.1,293.0,69.0,661.2,293.0,1.00,15,15,0,0
2022-11-25T12:00,9.9,347.0,81.0,673.8,347.0,0.98,13,13,0,0
2022-11-25T13:00,10.7,369.0,86.0,695.7,369.0,1.46,35,11,0,0
2022-11-25T14:00,11.1,325.0,75.0,668.4,325.0,1.35,3,3,0,0
2022-11-25T15:00,10.9,256.0,61.0,652.9,256.0,1.17,3,3,0,0
2022-11-25T16:00,9.6,140.0,45.0,511.0,140.0,1.06,0,0,0,0
2022-11-25T17:00,6.3,26.0,13.0,135.5,26.0,2.12,10,0,0,10
2022-11-25T18:00,7.4,0.0,0.0,0.0,0.0,1.92,73,0,0,73
2022-11-25T19:00,7.8,0.0,0.0,0.0,0.0,1.43,91,0,0,91
2022-11-25T20:00,6.6,0.0,0.0,0.0,0.0,0.90,3,0,0,3
2022-11-25T21:00,5.3,0.0,0.0,0.0,0.0,1.58,14,2,11,1
2022-11-25T22:00,5.2,0.0,0.0,0.0,0.0,0.20,24,0,19,6
2022-11-25T23:00,3.2,0.0,0.0,0.0,0.0,1.32,54,0,53,0
2022-11-26T00:00,2.2,0.0,0.0,0.0,0.0,1.56,13,0,10,4
2022-11-26T01:00,1.5,0.0,0.0,0.0,0.0,1.93,7,0,0,0
2022-11-26T02:00,2.0,0.0,0.0,0.0,0.0,1.24,0,0,0,0
2022-11-26T03:00,3.0,0.0,0.0,0.0,0.0,1.06,6,0,6,0
2022-11-26T04:00,0.7,0.0,0.0,0.0,0.0,1.70,0,0,0,0
2022-11-26T05:00,1.4,0.0,0.0,0.0,0.0,1.35,0,0,0,0
2022-11-26T06:00,0.4,0.0,0.0,0.0,0.0,1.14,0,0,0,0
2022-11-26T07:00,-0.3,0.0,0.0,0.0,0.0,1.08,100,100,0,7
2022-11-26T08:00,-0.6,2.0,2.0,0.0,2.0,0.92,100,100,0,11
2022-11-26T09:00,0.9,67.0,33.0,267.4,67.0,1.17,100,100,0,0
2022-11-26T10:00,3.9,184.0,66.0,493.5,184.0,0.94,64,1,0,64
2022-11-26T11:00,6.7,302.0,72.0,685.8,302.0,0.67,38,1,0,37
2022-11-26T12:00,9.3,370.0,74.0,756.0,370.0,0.71,15,0,0,15
2022-11-26T13:00,10.9,389.0,67.0,797.4,389.0,0.22,19,2,0,34
2022-11-26T14:00,12.1,349.0,67.0,759.5,349.0,1.17,15,0,0,15
2022-11-26T15:00,12.2,263.0,59.0,688.5,263.0,0.71,23,0,0,23
2022-11-26T16:00,11.3,142.0,44.0,533.1,142.0,0.57,36,0,0,36
2022-11-26T17:00,7.4,26.0,13.0,136.9,26.0,2.34,40,0,0,40
2022-11-26T18:00,5.7,0.0,0.0,0.0,0.0,2.62,24,0,0,24
2022-11-26T19:00,4.9,0.0,0.0,0.0,0.0,2.38,0,0,0,0
2022-11-26T20:00,5.7,0.0,0.0,0.0,0.0,1.84,29,0,0,29
2022-11-26T21:00,4.1,0.0,0.0,0.0,0.0,1.26,16,0,0,16
2022-11-26T22:00,3.5,0.0,0.0,0.0,0.0,0.82,68,0,0,68
2022-11-26T23:00,2.8,0.0,0.0,0.0,0.0,1.04,14,0,0,14
2022-11-27T00:00,2.2,0.0,0.0,0.0,0.0,0.81,1,0,0,1
2022-11-27T01:00,0.6,0.0,0.0,0.0,0.0,2.20,4,0,14,2
2022-11-27T02:00,1.6,0.0,0.0,0.0,0.0,1.27,37,0,10,31
2022-11-27T03:00,-0.6,0.0,0.0,0.0,0.0,2.24,1,0,0,1
2022-11-27T04:00,1.5,0.0,0.0,0.0,0.0,1.63,0,0,0,0
2022-11-27T05:00,1.8,0.0,0.0,0.0,0.0,1.56,7,0,0,7
2022-11-27T06:00,2.1,0.0,0.0,0.0,0.0,1.10,15,0,0,14
2022-11-27T07:00,2.2,0.0,0.0,0.0,0.0,0.54,5,0,0,4
2022-11-27T08:00,1.8,1.0,1.0,0.0,1.0,1.03,2,0,0,1
